,MKI67,PCNA,TOP2A,TP53,PIK3CA,MYC,EPCAM,KRT8,KRT18,VIM,SNAI1,TWIST1,CDH2,COL1A1,COL3A1,ACTA2,FAP,CD3D,CD3E,CD8A,CD4,FOXP3,CD68,CD163,HIF1A,CA9,VEGFA,AKT1,MTOR,ABCB1,BCL2L1
SPOT_01_06,21.99327494617658,16.346586181043207,59.933879824864576,0.3784270004097249,25.22116078899407,14.909503181811404,5.476648985905694,34.53489000431788,6.062580512230726,116.04597523741032,72.494073268038,24.250047529937397,80.38665917005667,30.45143995692801,84.05611342394239,85.72119887615754,21.77758315308864,107.39195394226816,15.511991880832484,4.043907762675864,8.703788996246441,19.920209969446528,0.735750059497163,30.09243774499116,455.0541474967068,700.9416204155971,16.967607157985256,5.432762387478765,62.25836829157076,15.9446762981512,83.77961569560846
SPOT_01_07,3.755803959859701,104.72743015763103,4.258075341925619,0.2558453148408537,32.3648992962175,22.19129901827371,12.68140394189051,46.96558633538748,47.554845230451384,30.350019071802052,10.144724130063684,8.701241432854415,6.55215615877695,3.18101885052401,118.66719983376896,17.88644248871181,13.887080157778872,61.45755366174951,3.5799088440828775,3.89461277834489,5.197751667623583,30.237319893227298,41.16726967410874,23.11701391624737,204.558521321302,6.003338886709745,196.75070804847368,136.2342053166115,175.88675946814345,19.9078553541634,17.774396158481032
SPOT_01_08,30.151219853060564,114.29373000570544,20.38625238612818,51.536911380776814,8.318045032970375,1.933006073694577,14.63064729604864,260.54430087375886,53.996022671941894,5.461135102487392,66.13929451169415,3.4795027631482687,47.57480025199249,4.603579815936435,4.449797543496287,179.45457096933205,11.57643309597009,30.122092518575165,17.824821921038268,6.486473647028178,15.388929707122369,4.4441105741662374,415.3570308974365,68.30960756781109,245.9289960526138,449.5207092158968,645.4566605552462,94.66392124954685,37.16247463585913,40.62211434635845,21.579241032620807
SPOT_01_09,194.41102859299912,37.66666869011573,12.341949141465184,36.26581804510509,30.16635218087745,1.1192433042875374,4.589783014481991,23.33429371392544,1.8082993336983963,32.962474273936785,17.76849739114467,2.295192346958164,5.55186481886251,161.0249308798182,32.615226086241435,40.9538139809993,141.8060849571427,9.173397971387912,2.6176018054977312,115.98332672025916,10.956039432900566,3.9579333826184513,731.4565343274234,1.9597582357509775,314.00495035357227,189.4303950679393,125.17997734019669,0.4303856650169196,145.0412863090543,1.41892339037228,19.67050519830967
SPOT_01_10,16.75519595607994,36.798706884715784,1.861618652535638,47.77046454221941,42.99595865281193,5.5835698061727905,52.01409607939166,14.871472316506582,244.44658332686404,18.707440493604143,5.54063771110007,56.40827106619444,6.95103475991243,257.1054629217001,38.85443896905437,770.1243090834313,131.03191583072265,17.220157206605563,315.0836334461326,11.894021949260331,99.57942199115516,9.067900469744218,7.358632354355912,198.7832507543568,1.7102504449965474,74.33872527962845,1.3153003917913682,61.68489633834216,16.083574322990124,2.8140662019621567,17.202160293661468
SPOT_01_11,66.13175174673239,430.49281978440905,2.6313232917283926,7.907234932152067,4.294587938421473,21.05576234672504,84.96468277057532,2.702452968632046,14.715425203084203,58.40625329344781,6.635789671954876,0.5758466237957276,39.317954083701295,1931.540316499534,58.14150258715125,18.378682287125965,359.38109663451866,18.39538985960615,9.638302786426312,11.67560181153075,16.69159414141215,3.122706901115474,2.1484952268824298,75.14418239256335,5.2564491971622305,1.353894097022737,9.584495080125208,9.47751206452524,61.23125366924705,9.72020462287966,214.12458978610888
SPOT_01_12,30.016444611934546,4.335457113096634,59.4063574944735,96.9695221612863,46.15159279608376,2.782525144816088,12.447399537975986,32.068070441154944,72.03096468873433,19.86397269393933,19.18377410867473,385.42008736921986,45.90181823422982,576.8998338181502,110.38429222078558,62.44862382476191,575.7202955841777,74.61462163698289,19.069114837786433,39.48396972690758,54.8235164821706,40.99187013065149,2.7000523553976663,16.83767917930942,25.53117604504014,23.645053410695866,42.31722144837266,53.38531069217221,0.5457348726750669,154.59509585087827,8.413086282135561
SPOT_01_13,8.210287748218981,80.36312625212993,61.98480723526593,189.13025514793415,16.55123230318184,13.164135794033482,21.329020100742213,5.22855002733584,2.394661469011438,4.829785011514241,279.80529386029036,11.589787970316031,1.4039611146985949,254.47980336652873,126.74179491107203,1283.3697837785564,2319.193656850732,9.136647463841785,25.051617765993605,20.75694829806853,20.68190206574611,19.13487263547715,6.576280296523294,1.2292577367675983,4.139673929117655,14.809687405796248,1.9548253406303395,32.89173904513417,13.98208930062395,10.5711689651744,16.326798384070248
SPOT_01_14,1.601537222594232,111.07144339454852,88.99990853119046,4.330491441050037,4.450783934552463,7.533892234414027,35.093031866070426,39.58908842745013,95.42513125896416,65.05755662398988,2.087615095136463,68.84582779155303,81.21161854830964,176.8020803801701,220.57514794617305,231.04881846140063,202.49857873762215,70.45209042679457,342.7781600979512,128.70386011691303,7.181650621636333,44.66492903012745,5.195239040019756,5.79477513626327,24.3413335365896,8.260462381759229,13.279486954783213,41.86120495301621,66.20824777752416,46.2941404506899,55.95317421234774
SPOT_01_15,4.223423608558395,6.054467725709384,32.84542981268845,83.95840718904492,657.5175797001513,44.34729722800568,61.51760730219546,3.534820408170209,57.27899441369922,622.9954206397886,3.9002264351911786,9.039999545883395,41.381642179823125,233.2422926855411,15.277178474948416,138.37578011677317,2151.8101194700976,8.198970886780687,9.842170086854711,93.91956071338733,43.10514311521438,10.759479802576555,6.537891333848066,1560.71680596053,120.6215112342382,36.345210140587795,70.16709052049612,15.459153188182036,35.914707645302194,16.29739860325575,6.108780688691256
SPOT_01_16,44.60519274627743,18.25651895105813,38.518377357348896,60.27019024802792,30.186540486891023,6.497414757881246,7.7688218329832,7.042079925243122,95.79948338971008,57.279237530169034,4.56027783680451,2.3886349662328805,620.1030848951154,430.1746983419365,30.69277146309184,138.53584365955135,1220.7763809513815,465.2928370680972,434.53018117903815,26.316023111889724,0.5742347307851309,24.834779142600297,5.276630776371061,15.32804534874938,6.7963393458181445,8.362647017784884,55.748936145726354,15.48006667320772,18.010813087261468,11.526032507683531,1256.0448445784668
SPOT_01_17,4.896699876462991,44.45298204329588,403.5591092671012,16.811459116177552,176.78105512253327,4.090309978798694,22.268543472581083,5.839656763100376,25.880874282006605,11.611914466563883,32.81563447087801,114.46869182005597,0.4253730720370571,104.40646512063424,420.33564487572966,14.52506042688517,650.2462628676927,7.44423249231816,15.966689467594792,101.38328980391016,75.1483118123093,57.10273811282895,2.002916691782906,56.21503923188863,33.712782305221204,55.590927528495946,242.73806031447427,15.857919658934016,212.1705726633785,120.0740982981322,43.236500577619246
SPOT_01_18,47.98579882464904,55.068511599532215,388.51100153682137,117.551856704038,4.519939240497875,48.25469581358742,4.984089173456342,6.0890779404754,17.63706545926021,2.670841479054628,7.397135673590843,247.30770204241557,9.707425131097471,890.7782862495359,328.4603822988842,568.2655234018002,593.4292410024975,5.7673836754975145,102.48960900674844,4.394001888718705,4.5184890949586975,62.68952168396379,2.55528745007561,0.8735205933427813,19.88779573890946,2.437104576603079,83.96268217182966,11.457234091613532,27.039308562007143,37.78250783031846,92.28876886455711
SPOT_01_19,81.96523392824271,2.482863251566221,13.03009725955946,29.28870466113063,215.78659437485337,70.08801339643819,86.39713675699683,41.48736815690295,126.16868915318354,34.31260560978763,156.11201672055276,15.565465608851706,202.63989297785344,676.7657169027717,39.20861994105522,419.2022864635869,14.016880446785326,61.01027232460172,45.59455523002321,482.2033020499245,8.929942314368343,496.4694392761267,25.224872242558018,8.145321464909319,11.593285028708816,48.52924955291123,6.814656281725982,6.85809900726538,46.68275140525682,300.7386695152215,102.43182144857796
SPOT_01_20,23.04411025868032,45.49728790107028,24.37098683300452,5.522139489632682,259.86983881934646,127.6142871830111,11.426112068105232,12.277096415489918,5.460127240882463,77.03542770597184,44.16205531137667,8.513293158649793,47.04092577400922,921.3673973256992,149.73425447519992,229.0889902260983,166.06951453899947,5.065576038101588,12.875344438752792,1.286062270888515,21.906708466352324,19.14445581506486,15.494850272262148,58.2021340655016,2.631684741980609,2.8808848943040983,8.07785976427627,1.7581909221302832,34.49187539799082,7.9754281807676355,16.717010370609213
SPOT_01_21,6.504833426808377,13.761473213212962,34.4967087031358,28.55297732430815,4.78452659016154,15.606897513356254,8.277651078100707,17.56842278014012,10.312103580548024,435.762340668046,100.89094026767708,52.83402952608068,1.8050857231746225,9.991955386634954,76.76755593553607,19.848737590677512,376.6120838683509,82.52119073389336,10.438366471366868,142.5425786184609,10.08365874043289,375.96062358772576,286.52613771046106,29.677192266749145,24.265683724049087,254.7382444079867,37.451401728875176,11.632992706466748,7.643492301778004,3.6413964904716,39.4541696811157
